task,episode,frame,timestamp,camera,mode,subject,relation,object,edited,original_relation
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_25,360,12.0,agent_view,gt,black_stove,is_left_of,white_plate,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_25,360,12.0,agent_view,gt,white_plate,is_right_of,black_stove,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_25,360,12.0,agent_view,gt,cookie,is_in_front_of,red_drawer,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_25,360,12.0,agent_view,gt,red_drawer,is_behind,cookie,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_25,360,12.0,agent_view,gt,cookie,is_in_front_of,white_plate,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_25,360,12.0,agent_view,gt,white_plate,is_behind,cookie,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_25,360,12.0,agent_view,gt,red_drawer,is_right_of,white_plate,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_25,360,12.0,agent_view,gt,white_plate,is_left_of,red_drawer,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_25,390,13.0,agent_view,gt,black_bowl,is_in_front_of,black_stove,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_25,390,13.0,agent_view,gt,black_stove,is_behind,black_bowl,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_25,390,13.0,agent_view,gt,black_bowl,is_behind,cookie,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_25,390,13.0,agent_view,gt,cookie,is_in_front_of,black_bowl,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_25,390,13.0,agent_view,gt,black_bowl,is_in_front_of,red_drawer,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_25,390,13.0,agent_view,gt,red_drawer,is_behind,black_bowl,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_25,390,13.0,agent_view,gt,black_bowl,is_in_front_of,white_plate,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_25,390,13.0,agent_view,gt,white_plate,is_behind,black_bowl,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_25,390,13.0,agent_view,gt,black_stove,is_behind,cookie,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_25,390,13.0,agent_view,gt,cookie,is_in_front_of,black_stove,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_25,390,13.0,agent_view,gt,black_stove,is_left_of,red_drawer,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_25,390,13.0,agent_view,gt,red_drawer,is_right_of,black_stove,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_25,390,13.0,agent_view,gt,black_stove,is_left_of,white_plate,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_25,390,13.0,agent_view,gt,white_plate,is_right_of,black_stove,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_25,390,13.0,agent_view,gt,cookie,is_in_front_of,red_drawer,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_25,390,13.0,agent_view,gt,red_drawer,is_behind,cookie,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_25,390,13.0,agent_view,gt,cookie,is_in_front_of,white_plate,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_25,390,13.0,agent_view,gt,white_plate,is_behind,cookie,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_25,390,13.0,agent_view,gt,red_drawer,is_right_of,white_plate,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_25,390,13.0,agent_view,gt,white_plate,is_left_of,red_drawer,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_25,420,14.0,agent_view,gt,black_bowl,is_in_front_of,black_stove,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_25,420,14.0,agent_view,gt,black_stove,is_behind,black_bowl,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_25,420,14.0,agent_view,gt,black_bowl,is_behind,cookie,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_25,420,14.0,agent_view,gt,cookie,is_in_front_of,black_bowl,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_25,420,14.0,agent_view,gt,black_bowl,is_in_front_of,red_drawer,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_25,420,14.0,agent_view,gt,red_drawer,is_behind,black_bowl,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_25,420,14.0,agent_view,gt,black_bowl,is_in_front_of,white_plate,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_25,420,14.0,agent_view,gt,white_plate,is_behind,black_bowl,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_25,420,14.0,agent_view,gt,black_stove,is_behind,cookie,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_25,420,14.0,agent_view,gt,cookie,is_in_front_of,black_stove,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_25,420,14.0,agent_view,gt,black_stove,is_left_of,red_drawer,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_25,420,14.0,agent_view,gt,red_drawer,is_right_of,black_stove,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_25,420,14.0,agent_view,gt,black_stove,is_left_of,white_plate,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_25,420,14.0,agent_view,gt,white_plate,is_right_of,black_stove,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_25,420,14.0,agent_view,gt,cookie,is_in_front_of,red_drawer,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_25,420,14.0,agent_view,gt,red_drawer,is_behind,cookie,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_25,420,14.0,agent_view,gt,cookie,is_in_front_of,white_plate,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_25,420,14.0,agent_view,gt,white_plate,is_behind,cookie,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_25,420,14.0,agent_view,gt,red_drawer,is_right_of,white_plate,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_25,420,14.0,agent_view,gt,white_plate,is_left_of,red_drawer,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_25,450,15.0,agent_view,gt,black_bowl,is_in_front_of,black_stove,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_25,450,15.0,agent_view,gt,black_stove,is_behind,black_bowl,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_25,450,15.0,agent_view,gt,black_bowl,is_behind,cookie,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_25,450,15.0,agent_view,gt,cookie,is_in_front_of,black_bowl,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_25,450,15.0,agent_view,gt,black_bowl,is_in_front_of,red_drawer,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_25,450,15.0,agent_view,gt,red_drawer,is_behind,black_bowl,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_25,450,15.0,agent_view,gt,black_bowl,is_in_front_of,white_plate,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_25,450,15.0,agent_view,gt,white_plate,is_behind,black_bowl,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_25,450,15.0,agent_view,gt,black_stove,is_behind,cookie,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_25,450,15.0,agent_view,gt,cookie,is_in_front_of,black_stove,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_25,450,15.0,agent_view,gt,black_stove,is_left_of,red_drawer,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_25,450,15.0,agent_view,gt,red_drawer,is_right_of,black_stove,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_25,450,15.0,agent_view,gt,black_stove,is_left_of,white_plate,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_25,450,15.0,agent_view,gt,white_plate,is_right_of,black_stove,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_25,450,15.0,agent_view,gt,cookie,is_in_front_of,red_drawer,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_25,450,15.0,agent_view,gt,red_drawer,is_behind,cookie,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_25,450,15.0,agent_view,gt,cookie,is_in_front_of,white_plate,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_25,450,15.0,agent_view,gt,white_plate,is_behind,cookie,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_25,450,15.0,agent_view,gt,red_drawer,is_right_of,white_plate,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_25,450,15.0,agent_view,gt,white_plate,is_left_of,red_drawer,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_25,480,16.0,agent_view,gt,black_bowl,is_in_front_of,black_stove,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_25,480,16.0,agent_view,gt,black_stove,is_behind,black_bowl,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_25,480,16.0,agent_view,gt,black_bowl,is_on_top_of,cookie,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_25,480,16.0,agent_view,gt,cookie,is_below_of,black_bowl,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_25,480,16.0,agent_view,gt,black_bowl,is_in_front_of,red_drawer,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_25,480,16.0,agent_view,gt,red_drawer,is_behind,black_bowl,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_25,480,16.0,agent_view,gt,black_bowl,is_in_front_of,white_plate,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_25,480,16.0,agent_view,gt,white_plate,is_behind,black_bowl,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_25,480,16.0,agent_view,gt,black_stove,is_behind,cookie,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_25,480,16.0,agent_view,gt,cookie,is_in_front_of,black_stove,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_25,480,16.0,agent_view,gt,black_stove,is_left_of,red_drawer,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_25,480,16.0,agent_view,gt,red_drawer,is_right_of,black_stove,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_25,480,16.0,agent_view,gt,black_stove,is_left_of,white_plate,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_25,480,16.0,agent_view,gt,white_plate,is_right_of,black_stove,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_25,480,16.0,agent_view,gt,cookie,is_in_front_of,red_drawer,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_25,480,16.0,agent_view,gt,red_drawer,is_behind,cookie,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_25,480,16.0,agent_view,gt,cookie,is_in_front_of,white_plate,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_25,480,16.0,agent_view,gt,white_plate,is_behind,cookie,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_25,480,16.0,agent_view,gt,red_drawer,is_right_of,white_plate,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_25,480,16.0,agent_view,gt,white_plate,is_left_of,red_drawer,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_25,510,17.0,agent_view,gt,black_bowl,is_in_front_of,black_stove,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_25,510,17.0,agent_view,gt,black_stove,is_behind,black_bowl,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_25,510,17.0,agent_view,gt,black_bowl,is_on_top_of,cookie,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_25,510,17.0,agent_view,gt,cookie,is_below_of,black_bowl,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_25,510,17.0,agent_view,gt,black_bowl,is_in_front_of,red_drawer,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_25,510,17.0,agent_view,gt,red_drawer,is_behind,black_bowl,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_25,510,17.0,agent_view,gt,black_bowl,is_in_front_of,white_plate,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_25,510,17.0,agent_view,gt,white_plate,is_behind,black_bowl,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_25,510,17.0,agent_view,gt,black_stove,is_behind,cookie,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_25,510,17.0,agent_view,gt,cookie,is_in_front_of,black_stove,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_25,510,17.0,agent_view,gt,black_stove,is_left_of,red_drawer,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_25,510,17.0,agent_view,gt,red_drawer,is_right_of,black_stove,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_25,510,17.0,agent_view,gt,black_stove,is_left_of,white_plate,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_25,510,17.0,agent_view,gt,white_plate,is_right_of,black_stove,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_25,510,17.0,agent_view,gt,cookie,is_in_front_of,red_drawer,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_25,510,17.0,agent_view,gt,red_drawer,is_behind,cookie,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_25,510,17.0,agent_view,gt,cookie,is_in_front_of,white_plate,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_25,510,17.0,agent_view,gt,white_plate,is_behind,cookie,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_25,510,17.0,agent_view,gt,red_drawer,is_right_of,white_plate,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_25,510,17.0,agent_view,gt,white_plate,is_left_of,red_drawer,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_26,0,0.0,agent_view,gt,black_bowl,is_right_of,black_stove,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_26,0,0.0,agent_view,gt,black_stove,is_left_of,black_bowl,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_26,0,0.0,agent_view,gt,black_bowl,is_behind,cookie,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_26,0,0.0,agent_view,gt,cookie,is_in_front_of,black_bowl,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_26,0,0.0,agent_view,gt,black_bowl,is_behind,red_drawer,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_26,0,0.0,agent_view,gt,red_drawer,is_in_front_of,black_bowl,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_26,0,0.0,agent_view,gt,black_bowl,is_behind,white_plate,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_26,0,0.0,agent_view,gt,white_plate,is_in_front_of,black_bowl,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_26,0,0.0,agent_view,gt,black_stove,is_behind,cookie,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_26,0,0.0,agent_view,gt,cookie,is_in_front_of,black_stove,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_26,0,0.0,agent_view,gt,black_stove,is_left_of,red_drawer,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_26,0,0.0,agent_view,gt,red_drawer,is_right_of,black_stove,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_26,0,0.0,agent_view,gt,black_stove,is_behind,white_plate,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_26,0,0.0,agent_view,gt,white_plate,is_in_front_of,black_stove,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_26,0,0.0,agent_view,gt,cookie,is_in_front_of,red_drawer,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_26,0,0.0,agent_view,gt,red_drawer,is_behind,cookie,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_26,0,0.0,agent_view,gt,cookie,is_in_front_of,white_plate,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_26,0,0.0,agent_view,gt,white_plate,is_behind,cookie,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_26,0,0.0,agent_view,gt,red_drawer,is_behind,white_plate,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_26,0,0.0,agent_view,gt,white_plate,is_in_front_of,red_drawer,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_26,30,1.0,agent_view,gt,black_bowl,is_right_of,black_stove,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_26,30,1.0,agent_view,gt,black_stove,is_left_of,black_bowl,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_26,30,1.0,agent_view,gt,black_bowl,is_behind,cookie,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_26,30,1.0,agent_view,gt,cookie,is_in_front_of,black_bowl,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_26,30,1.0,agent_view,gt,black_bowl,is_behind,red_drawer,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_26,30,1.0,agent_view,gt,red_drawer,is_in_front_of,black_bowl,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_26,30,1.0,agent_view,gt,black_bowl,is_behind,white_plate,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_26,30,1.0,agent_view,gt,white_plate,is_in_front_of,black_bowl,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_26,30,1.0,agent_view,gt,black_stove,is_behind,cookie,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_26,30,1.0,agent_view,gt,cookie,is_in_front_of,black_stove,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_26,30,1.0,agent_view,gt,black_stove,is_left_of,red_drawer,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_26,30,1.0,agent_view,gt,red_drawer,is_right_of,black_stove,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_26,30,1.0,agent_view,gt,black_stove,is_behind,white_plate,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_26,30,1.0,agent_view,gt,white_plate,is_in_front_of,black_stove,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_26,30,1.0,agent_view,gt,cookie,is_in_front_of,red_drawer,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_26,30,1.0,agent_view,gt,red_drawer,is_behind,cookie,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_26,30,1.0,agent_view,gt,cookie,is_in_front_of,white_plate,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_26,30,1.0,agent_view,gt,white_plate,is_behind,cookie,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_26,30,1.0,agent_view,gt,red_drawer,is_behind,white_plate,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_26,30,1.0,agent_view,gt,white_plate,is_in_front_of,red_drawer,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_26,60,2.0,agent_view,gt,black_bowl,is_right_of,black_stove,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_26,60,2.0,agent_view,gt,black_stove,is_left_of,black_bowl,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_26,60,2.0,agent_view,gt,black_bowl,is_behind,cookie,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_26,60,2.0,agent_view,gt,cookie,is_in_front_of,black_bowl,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_26,60,2.0,agent_view,gt,black_bowl,is_behind,red_drawer,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_26,60,2.0,agent_view,gt,red_drawer,is_in_front_of,black_bowl,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_26,60,2.0,agent_view,gt,black_bowl,is_behind,white_plate,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_26,60,2.0,agent_view,gt,white_plate,is_in_front_of,black_bowl,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_26,60,2.0,agent_view,gt,black_stove,is_behind,cookie,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_26,60,2.0,agent_view,gt,cookie,is_in_front_of,black_stove,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_26,60,2.0,agent_view,gt,black_stove,is_left_of,red_drawer,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_26,60,2.0,agent_view,gt,red_drawer,is_right_of,black_stove,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_26,60,2.0,agent_view,gt,black_stove,is_behind,white_plate,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_26,60,2.0,agent_view,gt,white_plate,is_in_front_of,black_stove,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_26,60,2.0,agent_view,gt,cookie,is_in_front_of,red_drawer,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_26,60,2.0,agent_view,gt,red_drawer,is_behind,cookie,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_26,60,2.0,agent_view,gt,cookie,is_in_front_of,white_plate,no,
move-the-black-bowl-from-the-top-of-the-drawer-to-on-top-of-the-cookie-at-the-ri,episode_26,60,2.0,agent_view,gt,white_plate,is_behind,cookie,no,
